ActorID;FirstName;LastName;IsMale;BirthYear;BirthLocation;DeathYear;DeathLocation
1434116;Carla;Rhoad;False;;;;
429563;Jon;DeCelles;True;;;;
382274;Zo;Cuellar;False;;;;
529839;Brian (I);Fortune;True;;;;
463956;Antonio (II);Espejo;True;;;;
243465;Olive;Bruce;False;;;;
148786;Roman;Beguns;True;;;;
113534;Mara;Baldissoni Aceves;False;;;;
336147;Ralph;Clemente;True;;;;
1211643;Gloria;Nakea;False;;;;
1077708;Sasha;Matteucci;True;;;;
529910;Christian;Francesca;False;;;;
1075751;Assumpta;Masuti;False;;;;
1854332;Regina;Wildun;False;;;;
1757618;Tom;Varey;True;;;;
425354;Kelli;Dawson;False;;;;
1081131;Jessica (XX);Martin;False;;;;
1013836;Connor (IV);Long;True;;;;
420148;Laura;De Mers;False;;;;
717682;Michael (II);Hough;True;;;;
1658381;Susana;Tapias;False;;;;
132049;Emily (I);Barclay;False;1984;Plymouth, Devon, England, UK;;
435980;Desmond (I);Edwards;True;;;;
1105108;Susie;McWilliams;False;;;;
343133;Gianpiero;Cognoli;True;;;;
546351;Julie;Funderburk;False;;;;
446592;Shane;Deruise;True;;;;
1197609;Nora;Mullany;False;;;;
399981;Darrell;D'Silva;True;1963;Rotherham, Yorkshire, England, UK;;
1229816;Jooyoung;Oh;False;;;;
436028;Rory Owen;Delaney;True;;;;
1088927;Tyrone;McElhennon;True;;;;
483281;Athena;Douris;False;;;;
1082024;Joseph;Mawle;True;1974;Oxford, England, UK;;
1081704;Andrew;McClay;True;1975;Londonderry, Northern Ireland, UK;;
36359;Alex;Alexanian;True;;;;
1502360;Benjy;Sanders;True;;;;
997944;Eva (III);Lewis;False;;;;
1649331;John (I);Stahl;True;1953;Sauchie, Clackmannanshire, Scotland, UK;;
487583;Michael;Feast;True;1946;Brighton, England, UK;;
1668441;Sebastien;Taylor;True;;;;
1841900;Dean;Whatton;True;;;;
530123;Wayne (I);Foskett;True;1963;Riddings, Derbyshire, England, UK;;
667854;Susanne;Haeberlein;False;;;;
252336;Dick;Camden;True;;;;
1455663;;Robert (LVII);True;;;;
670203;Aron (I);Hegarty;True;;;;
1077708;Jacquetta;May;False;1960;Kent, England, UK;;
35397;Marcus (VIII);Alexander;True;;;;
141634;Paule;Bayard;False;1931;Montral, Qubec, Canada;;
1821771;Elizabeth (IV);Webster;False;;;;
1682329;Yacob;Thinggaard;True;;;;
254684;Dick (I);Campbell;True;;;;
676212;Pete (I);Ham;True;1947;Swansea, West Glamorgan, Wales, UK;1975;London, England, UK
347717;Irene;D'Astrea;False;;;;
1505431;Gian;Sanghera-Warren;True;;;;
816177;Nelly;Jost;False;;;;
243465;Athena;Burton;False;;;;
1081704;Christian;Mavey;True;;;;
1226205;Jacqueline;O'Rourke;False;;;;
1576241;Michael (I);Shelford;True;;;;
628989;Richard E. (I);Grant;True;1957;Mbabane, Swaziland;;
137376;Paola;Basevi;False;;;;
1821771;Lou (I);Watson;True;;;;
1077740;Malia;Matthews;False;;;;
1163295;Lisa;Moncure;False;;;;
389581;Barrington;Cullen;True;;;;
1700739;Malena;Snchez;False;;;;
427435;Mackenzie;Dean;True;;;;
193974;Nria;Blanques;False;;;;
1682329;The;Su'sis;False;;;;
1077708;Conchita;Mantecn;False;;;;
473322;Nora;Ez-Zebydy;False;;;;
992922;tienne;Leroy;True;;;;
1693763;Tara;Sutphen;False;1958;Seattle, Washington, USA;;
419987;Eliana;De Marinis;False;;;;
436028;Jeillo;Edwards;False;1942;Malta Street, Freetown, Sierra Leone;2004;London, England, UK
1588690;Dylan;Shults;True;;;;
228708;Shereen;Brierton;False;;;;
849461;Forbes;KB;True;1965;Dundee, Scotland, UK;;
242326;Jens;Buttenschn;True;;;;
1594911;Peter;Silverleaf;True;;;;
716428;Krystal;Hopper;False;;;;
475182;Mike (I);Dombrowski;True;;;;
237283;James;Burgdorf;True;;;;
770962;Dean S.;Jagger;True;1978;Dewsbury, Yorkshire, England, UK;;
1657515;Lottie;Steer;False;;;;
916196;Matthias;Kremer;True;;;;
1794778;Hannah;Waddingham;False;1974;London, England, UK;;
1170888;Lacy (I);Moore;False;;;;
1721096;Marin (I);Tudor;True;;;;
367298;Michelle (III);Costello;False;;;;
1421264;Mo (II);Reeves;True;;;;
35397;Octavia Selena;Alexandru;False;;;;
473322;Laurence;Doherty;True;;;;
1086092;Mads;Mazanti;True;;;;
1226292;Anh;Ngo;False;;;;
138357;Ceci;Bastida;False;;;;
847201;Teruhisa;Kawakami;True;;;;
544564;Madeleine;Fromet;False;1900;Chauny, Aisne, France;1983;Bordeaux, Gironde, France
486271;Deborah (IV);Downey;False;;;;
1671194;Maria;Tess;False;;;;
673803;Jeff (III);Heller;True;;;;
219185;Kyle (II);Bosworth;True;;;;
1823722;Judith;Weir;False;1954;Cambridge, England, UK;;
863509;Hadi;Kermani;True;;;;
675714;David (XX);Hall;True;;;;
450117;Nicholas David;Elnar;True;;;;
244642;James (LXVIII);Brown;True;;;;
1598154;Eugene (I);Simon;True;1992;UK;;
425402;Lydia (I);Dawson;False;;;;
1392277;Daniel;Rabin;True;;;;
347912;Rose (III);Coleman;True;;;;
945123;Marcus (I);Lamb;True;;;;
469295;Craig (IV);Evans;True;;;;
447762;Nikhil (III);Deshpande;True;;;;
1055640;Jesse;Magee;True;;;;
1578334;Ashley;Sherman;False;;;;
1081131;Juan;Martin Del Campo Jr.;True;;;;
1889886;Brad (II);Wright;True;;;;
1493202;Dar;Salim;True;1977;Baghdad, Iraq;;
475182;Carmela;Domnech;False;;;;
347925;Sam (II);Coleman;True;1996;High Wycombe, Buckinghamshire, England, UK;;
1131981;Jamie;Michie;True;1977;Edinburgh, Scotland, UK;;
1913711;Omar (II);Youssef;True;;;;
716960;Charlotte (II);Hornets;True;;;;
1658381;Mark (I);Tankersley;True;;;;
444488;Kevin;Eldon;True;1960;Kent, England, UK;;
538216;Nell Tiger;Free;False;1999;Kingston upon Thames, Surrey, England, UK;;
430973;Alex (II);Ebel;True;;;;
716962;Rochdale;Hornets;True;;;;
765387;Eddie (VII);Jackson;True;;;;
1223675;Ross;O'Hennessy;True;;;;
1627461;Slavko;Sobin;True;1984;Split, Croatia;;
39787;Megan;Allday;False;;;;
1388918;Bryan (IV);Quinn;True;;;;
1087667;Darko;Martinic;True;;;;
1428468;Robert (I);Render;True;1977;Pontefract, Yorkshire, England, UK;;
254684;Florian (I);Brckner;True;1984;Munich, Bavaria, Germany;;
1078033;Brian (III);Matthews;True;;;;
485635;James (I);Faulkner;True;1948;Hampstead, London, England, UK;;
475182;Betty;Fairfax;False;1889;Leeds, England, UK;1962;Los Angeles, California, USA
1588690;Alexander;Siddig;True;1965;Sudan;;
1225767;Terry (VIII);O'Neill;True;;;;
77724;Hermela;Aregawi;False;;;;
1700555;Alessandro;Togni Bouglione;True;;;;
816177;Davor;Jozinovic;True;;;;
34644;Kae;Alexander;False;;;;
1059312;Holmfirth Golden Girl;Majorettes;False;;;;
538216;Hali;Free;True;;;;
1375204;Rachel;Puchkoff;False;1988;New Jersey, USA;;
1652150;Patricia;Stasiak;False;;;;
238842;Mohi;Buschendorf;True;;;;
1088260;Melissa (I);McGuire;False;1978;Sudbury, Ontario, Canada;;
598775;Julian (I);Glover;True;1935;London, England, UK;;
1700555;Cecibel;Snchez;False;;;;
1658838;Leigh Anne;Tarbill;False;1980;Seattle, Washington, USA;2003;Lincoln Park, Chicago, Illinois, USA
792467;Margaret;John;False;1926;Swansea, Wales, UK;2011;Swansea, Wales, UK
819874;Tereza;Jusckov;False;;;;
859758;A.J. (I);Kennedy;True;;;;
1083351;Tristan (I);McConnell;True;;;;
1203996;J.J. (I);Murphy;True;1928;Belfast, Northern Ireland, UK;2014;Belfast, Northern Ireland, UK
1245159;Joanny;Oropesa;False;;;;
1244347;Sigrid;Norsker;False;;;;
697713;Willie (VII);Harris;True;;;;
1870920;William (XXV);Wilson;True;;;;
1555395;Scott;Sellman;True;;;;
1220903;Kris;Neumann;False;;;;
225811;Indian;Braves;True;;;;
242326;Mo;Byrnes;False;;;;
1504942;Antonia;Santilli;False;1949;Spigno Saturnia, Latina, Lazio, Italy;;
1120740;Vaso;Metaxa;False;;;;
555894;Jean;Galtat;True;;;;
483001;Roy;Dotrice;True;1923;Guernsey, Channel Islands, UK;;
615933;Zoi;Gorman;False;;;;
486747;Rene;Featherstone;False;;;;
1084466;Thom (I);Mayer;True;;;;
997944;Manfried;Lewandowski;True;;;;
1077604;Lcia;Matos;False;;;;
942162;Richard (I);Laing;True;;;;
819874;Slavko;Juraga;True;1959;Umag, Croatia, Yugoslavia;;
254883;Earleen;Campo;False;;;;
1627461;Lani;Sonda;False;;;;
990684;Melanie;Liburd;False;1987;London, England, UK;;
1242394;Reece;Noi;True;1988;Manchester, England, UK;;
1359270;Daniel;Portman;True;1992;Scotland, UK;;
347710;Dylan Jenet;Collins;False;;;;
1774245;James (II);Vickers;True;;;;
1874193;Tobias;Winter;True;;;;
695432;Drew (V);Hill;True;;;;
1287112;Pedro;Pascal;True;1975;Santiago, Chile;;
865849;Gwyneth;Keyworth;False;1990;Wales, UK;;
242326;Sarah;Burry;False;;;;
801818;Mary (I);Jordan;False;;;;
195521;Jordan;Blessing;False;;;;
711234;Georg;Holm;True;1976;Iceland;;
1077604;Passmore;Maseko;False;;;;
711234;Ann;He;False;;;;
1823722;Reg;Wayment;True;;;;
447552;Anne (II);Ellis;False;;;;
1710493;Oksana;Trofimenko;False;;;;
676027;Cedric;Henderson;True;;;;
521220;Tony (II);Flynn;True;;;;
520903;Margaret H.;Flynn;False;;;;
276447;Steve (I);Cash;True;;;;
676212;Fergus;Henderson;True;;;;
247576;Valente;Cabra;True;;;;
1690884;Donald;Sumpter;True;1943;Brixworth, Northamptonshire, England, UK;;
326424;Enzo;Cilenti;True;1974;Bradford, Yorkshire, England, UK;;
286290;Noel;Cecil;True;;;;
1240614;Graham;Noakes;True;;;;
69711;Gethin;Anthony;True;;;;
682158;Georgia;Haramara;False;;;;
1726341;Adam;Turns;True;;;;
1842628;Gemma (I);Whelan;False;1981;Leeds, Yorkshire, England, UK;;
1486993;Max (III);Ross;True;;;;
1083613;Brendan;McCormack;True;;;;
874932;Darren;Killeen;True;;;;
218484;John Wayne;Bosley;True;;;;
469295;Ivan (I);Djordjevic;True;1974;Krusevac, Serbia, Yugoslavia;;
874945;Mark;Killeen;True;;;;
1291868;Michael (XVI);Patrick;True;;;;
419548;Pepe;de la Fuente;True;;;;
1700739;Tnde;St;False;;;;
138426;Phil;Barnhill;True;;;;
669226;John;Hedgecoth;True;;;;
1434116;Iwan;Rheon;True;1985;Carmarthen, Wales, UK;;
481246;Jon;Farhat;True;;;;
1761707;Peter (I);Vaughan;True;1923;Wem, Shropshire, England, UK;;
1083351;James (I);May;True;1857;Dundee, Scotland, UK;1941;Los Angeles, California, USA
1700113;Rka;Szsz;False;;;;
1710493;Manuel (II);Trevio;True;;;;
252844;Lynette;Cameron;False;;;;
1693763;Ramon;Tikaram;True;1967;Singapore;;
1421264;Sophie (III);Reid;False;;;;
513275;Patrick;FitzSymons;True;;;;
693679;Eve (I);Harris;False;;;;
1192763;Jessica;Moyer;False;;;;
1242394;Shinichiro;Onda;False;;;;
427435;Monica Almeida;de Carvalho;False;;;;
792523;Hannah;John-Kamen;False;;;;
1692179;Roberto (III);Tibiri;True;;;;
1077708;Barbara;Marlin;False;;;;
1085990;Daniel Orlando;Martinez;True;;;;
1101806;Heather;McNally;False;;;;
1219481;Rupi;Natt;True;;;;
473322;Mark;Eyles;True;;;;
494351;Derek;Dubery;True;;;;
221414;Karim;Bouguerra;True;;;;
1774245;Valis;Volkova;False;1993;Liverpool, Merseyside, England, UK;;
1244347;Simon;Norbury;True;;;;
849829;Raymond (II);Keane;True;;;;
1079739;Rusty;Marshall;True;;;;
990684;Miriam;Leone;False;1985;Catania, Sicily, Italy;;
1079739;Rory;McCann;True;1969;Glasgow, Scotland, UK;;
1700113;Vladimir (II);Todorov;True;;;;
1544747;David Michael (I);Scott;True;;;;
481692;Victor;Doroteo;True;;;;
992922;Gary;Lightbody;True;1976;Bangor, Northern Ireland, UK;;
807693;Finn;Jones;True;1988;London, England, UK;;
1889886;Claire (II);Wright;False;;;;
141634;Ben;Barringer;True;;;;
1409073;Will (I);Rastall;True;;;;
1504942;Jonathan (I);Ryan;True;;;;
984725;Manuela;Leito;False;;;;
711234;Santo;Hayashi;True;;;;
1282769;Robert (XXII);Parker;True;;;;
546351;Mathieu;Funck-Brentano;True;;;;
1089443;Roxanne;McKee;False;1980;Canada;;
1096041;Alan (I);McKee;True;;;;
475254;Michelle;Fairley;False;;;;
419548;Diana (III);Davies;False;;;;
1242394;Sarah;Nolland;False;;;;
1219667;Jonathan (V);O'Brien;True;;;;
849625;Douglass;Kean;True;;;;
1672050;Dan;Telle;True;;;;
588825;Aidan;Gillen;True;1968;Dublin, Ireland;;
766122;Karl (II);Jackson;True;;;;
681737;Peter;Hanborn;True;;;;
191591;Warren;Blair;True;;;;
198493;Steve;Blount;True;;;;
855054;Bill;Kelliher;True;;;;
868512;Darius Dar;Khan;True;;;;
667854;Michael (I);Heath;True;;;;
1008081;Tim;Loane;True;;;;
1097998;Ross;McKinney;True;;;;
667156;Elsa;Hackett;False;;;;
425192;Abb;de Tanoarn;True;;;;
1423859;Melissa (III);Reid;True;;;;
1105108;Creed;McTaggart;True;;;;
452420;T. Michael;Dexter;True;;;;
420148;Niro;de la Rua;True;;;;
1599768;Julie (II);Simpson;False;;;;
694433;Dan;Hildebrand;True;;;;
573144;Joseph;Gatt;True;1974;Notting Hill, London, England, UK;;
238842;Edward D.;Burke;True;;;;
1220917;Ramon (XII);Navarro;True;;;;
138357;Michael;Barnhardt;True;;;;
1077708;Peter;Marrone;True;;;;
298334;Nighat;Chaodhry;True;;;;
486747;Robert;Fawsitt;True;;;;
420865;Rebecca;De Pasquale;False;;;;
59179;Ian Lloyd (I);Anderson;True;;;;
1050974;Oengus;MacNamara;True;;;;
991799;Heidi;Liedtke;False;;;;
821604;Sigmund;Jhn;True;1937;Morgenrthe-Rautenkranz, Vogtland, Germany;;
254883;Greggar;Campbell;True;;;;
666545;Shira;Haas;False;;;;
1254432;Rob;Ostlere;True;;;;
298334;Oona (II);Chaplin;False;1986;Madrid, Spain;;
1701542;James (I);Tolcher;True;;;;
716962;A.;Hoste;True;;;;
555851;Arturo;Galster;True;1972;San Francisco, California, USA;;
34644;Clarence;Alexander;True;;;;
347717;Michael;Condron;True;;;;
1083613;Lo;Martin;True;;;;
1650991;John;Standing;True;1934;London, England, UK;;
435875;Ea;Edwards;False;;;;
978164;Natalia (I);Lee;False;;;;
813899;Danko (I);Jordanov;True;1979;Haskovo, Bulgaria;;
1096287;Dennis (I);McKeever;True;;;;
572960;Deborah;Gatton;False;;;;
849829;Sarah;Kelsey;False;;;;
1934738;Gloria;Zuniga;False;;;;
633155;Stephen;Grech;True;;;;
802855;Devanshi;Joshi;False;;;;
1086092;Michelle (XII);Martinez;False;;;;
572960;Mark;Gatiss;True;1966;Sedgefield, England, UK;;
435875;Dan (II);Edwards;True;;;;
1084466;Cassie;Mayfield;False;;;;
1112295;Mustapha;Mekanassi;True;;;;
384232;Patricia;Cupo;False;;;;
851692;Kevin (II);Keenan;True;;;;
1294802;Portelli;Paul;True;;;;
248771;Paul (I);Caddell;True;;;;
997944;Kasper;Lindquist;True;;;;
221414;Richard;Brake;True;1964;Ystrad Mynach, Hengoed, Wales, UK;;
142952;Ema;Bear;False;;;;
1192763;Gina;Moxley;False;;;;
1574946;David (III);Sheehan;True;;;;
1081457;Rue;McClanahan;False;1934;Healdton, Oklahoma, USA;2010;New York, New York, USA
1077740;Nicole;Marlire;False;;;;
959143;Rubn;Lasagno;True;;;;
420610;Trevor Allan;Davies;True;;;;
709083;Kara (I);Holden;False;;;;
675549;Natalie (XVI);Hall;False;;;;
142952;Glen (I);Barry;True;1982;Dublin, Ireland;;
391789;Kieran (I);Cunningham;True;;;;
1599768;Mike (II);Singer;True;;;;
1667818;Lucy;Teitler;False;;;;
1078033;Ailin;Marmorato;False;;;;
481692;Matt (I);Faris;True;;;;
1064136;Patrick;Malahide;True;1945;Berkshire, England, UK;;
1225632;Elaine (I);Newton;False;;;;
813169;Gerard (III);Jordan;True;;;;
1101806;Harold James;McMullan;True;;;;
259494;Frank;Cannon;True;;;;
343133;Audrey;Cohen;False;;;;
1492173;Nathanael;Saleh;True;;;;
1184117;Francesco;Mormino;True;;;;
492357;Robert;Druck;True;;;;
1279700;Shannen;Park;False;;;;
1037600;David (III);Lyle;True;;;;
1193899;Velaphi;Msini;True;;;;
632526;Alexander;Grazewicz;True;;;;
1890542;Isaac Hempstead;Wright;True;1999;England, UK;;
1091516;Susan;McLennan;False;;;;
146385;Andy;Beckwith;True;;;;
1219667;Jason (III);Nelson;True;;;;
1220917;Danny;O'Conner;True;;;;
142854;Cliff;Barry;True;;;;
938364;Duncan;Lacroix;True;;;;
188165;Knut;Bjrnsen;True;;;;
848457;Paul (IV);Kaye;True;1965;Clapham, London, England, UK;;
1805788;Denise (II);Waller;False;;;;
444488;Eboni;Elektra;False;;;;
503009;Thao (I);Duong;False;;;;
668554;Margret;Heckel;False;;;;
1362074;;Poul (II);True;;;;
242326;Susan (III);Brown;False;1946;Bristol, England, UK;;
1077708;Murray;McArthur;True;1966;Honiton, Devon, England, UK;;
100409;Xena;Avramidis;False;;;;
483001;Paula Ann;Douglas;False;;;;
1938912;Einar;verenget;True;;;;
222120;Nicholas;Boulton;True;1968;Gibraltar, UK;;
1226835;Frank;O'Sullivan;True;;;;
1625986;Sarine;Sofair;False;;;;
1721096;Nancy (II);Turner;False;;;;
1203996;Ginette;Muoz;False;;;;
1219481;Julia;Nemitz;False;;;;
137376;Nico;Baumbach;True;;;;
1084466;Brahim;Marzaq;True;;;;
248771;William R.;Brownfield;True;;;;
1822536;Conor;Watters;True;;;;
1505324;Xerxes;Sangco;True;;;;
1223039;Ciaran;O'Grady;True;;;;
1211643;Kristian;Nairn;True;;;;
868816;Junade;Khan;True;1982;Sheffield, South Yorkshire, England, UK;;
1650991;Missy;Star;False;;;;
1077708;Lauren (I);Matthews;False;;;;
425354;Maisie;Dee;False;;;;
849866;Carolyn;Kelso-Bell;False;;;;
138426;Rachel Schwartz;Bartlett;False;1976;Chicago, Illinois, USA;;
525073;Anderson;Footman;True;;;;
1700555;Birgitte Hjort;Srensen;False;1982;Hillerd, Denmark;;
1086881;Cormac;McDonagh;True;;;;
425402;Winston;Davis;True;;;;
1362074;Eline;Powell;False;;;;
1346532;Tim;Plester;True;1970;Banbury, Oxfordshire, England, UK;;
538216;Sylvia;Franke;False;;;;
715824;Charlotte;Hope;False;;;;
792467;Yeong-hie;Jo;True;;;;
1658381;Tanja Felicitas;Stegmaier;False;;;;
367659;Nikolaj;Coster-Waldau;True;1970;Rudkbing, Denmark;;
420610;Courtney (XII);Davis;False;;;;
236028;Dave;Buonaguidi;True;;;;
1086881;Max (II);Martinez;True;;;;
1077604;Erin (IV);Matthews;False;;;;
488938;Mark (III);Drake;True;;;;
689671;Joe;Hewetson;True;;;;
1245159;Deobia;Oparei;True;;;;
249671;William;Caffrey;True;;;;
61356;Sonia;Andrade;False;;;;
1215860;Morena;Nascimento;False;;;;
1215860;Andrei;Nechita;True;;;;
1669615;Lena;Stolze;False;1956;Berlin, Germany;;
1197905;Rory;Mullen;True;;;;
141517;Michal;Bartonk;True;;;;
784034;Marko;Jelic;True;;;;
1226205;Emmet;O'Riabhaigh;True;;;;
705182;Tamer (I);Hassan;True;1968;London, England, UK;;
709083;Steve;Haviland;True;;;;
252336;Ron;Bruscia;True;;;;
675549;Tim;Halperin;True;;;;
1506038;Mara Luisa;Sants;False;;;;
587391;Jordan;Gilbreath;True;;;;
236894;Jill;Broffman;False;;;;
675714;Shanel;Hall;False;;;;
486059;Jane (II);Fawcett;False;1921;London, England, UK;2016;Oxford, England, UK
100409;;Austion;True;;;;
481246;Natalie;Dormer;False;1982;Reading, Berkshire, England, UK;;
778779;Charles;Jarman;True;;;;
1668441;Naomi;Stock;False;1970;Ohio, USA;;
1192763;Javier;Moyano;True;;;;
1238910;Gary (I);Oliver;True;;;;
694433;Rochelle;Harris;False;;;;
254883;Amy (II);Calvert;False;;;;
503009;Carl;Fieler;True;1984;Live Oak, Florida, USA;;
545974;Fudgie;Frottage;True;;;;
848457;Ali;Kelly;False;;;;
506493;Neil;Fingleton;True;1981;Durham, England, UK;;
694024;Lonnie (I);Harrell;True;;;;
1092128;Kiera;McMaster;False;;;;
219185;Amina;Boussaki;False;;;;
1039162;Ali (I);Lyons;False;;;;
991926;Ana Rosa;Liendo;False;;;;
713556;Robert (II);Holt;True;;;;
669226;Kenneth;Hadley;True;;;;
254684;Ana Maria;Campea;False;;;;
218484;Oddie;Braddell;True;;;;
533797;Grahame;Fox;True;;;;
513287;Richard;Fitzwell;True;;;;
1294802;Ana;Paulino;False;;;;
254466;Nicolette;Callaway;True;;;;
691124;Jack (I);Hickey;True;;;;
347912;Mark;Coney;True;;;;
1287112;Chus;Pato;False;1955;Ourense, Ourense, Galicia, Spain;;
991926;Eddy;Lepp;True;;;;
1220903;Will (II);O'Connell;True;;;;
148786;Zohara;Begum;False;;;;
491731;Nyle;Feltus-Lewis;True;;;;
1672050;Valrie;Strassberg;False;;;;
319546;;Chris (XXXIV);True;;;;
254466;Hans-Otto;Brutigam;True;;;;
1085990;Breifne;McCusker;True;;;;
1079572;Neil (I);Marshall;True;1970;Newcastle upon Tyne, England, UK;;
670203;H.C.;Hagedorn;True;;;;
1668441;Simon (III);Stewart;True;;;;
381092;Lisa (III);Cruz;False;;;;
106628;Meltem;Bykugurgr;False;;;;
659062;Jonathan (III);Gunning;True;;;;
131127;Adam;Basil;True;;;;
244871;Terry (I);Byrne;True;;;;
755778;Sansra;Iseli;False;;;;
446592;Eddie;Elks;True;;;;
233101;Bill (II);Bright;True;1921;Coweta, Oklahoma, USA;2003;Orlando, Florida, USA
129494;Tonci;Banov;True;;;;
1466174;Lalor;Roddy;True;1954;Belfast, Northern Ireland, UK;;
703667;Kelsey;Hockmuller;False;;;;
632526;Tamsin;Greene Barker;False;;;;
137376;Julie;Baronnie;False;;;;
475254;X. (III);Factor;True;;;;
1392277;Diane;Rachell;False;;;;
1599768;Kanwal;Singh;False;;;;
381461;Vicki;Cryer;False;;;;
1255979;Steve;Ott;True;;;;
418021;Paixo;de Jesus;False;;;;
1669615;Vita;Tepel;False;;;;
1119628;Stacia;Mers;False;;;;
712576;Michael (IV);Hayes;True;;;;
1578334;Joshua (II);Sher;True;;;;
755778;Hugh David;Irvine;True;;;;
1650991;Yichi;Takafuku;True;;;;
988352;Mhoira;Leng;True;;;;
709979;Jason (VIII);Hawkins;True;;;;
462394;Gina;DiPietro;False;;;;
1092845;Pat (III);McGrath;True;;;;
1873797;Shajaveon;Winston;True;;;;
525653;Caroline;Forestier;False;;;;
1082024;Manolo;Martn Velasco;True;;;;
1088943;Kim (II);McIntyre;False;;;;
695206;Chris (LXXVI);Harris;True;;;;
232388;Frank;Buffdurm;True;;;;
1475385;Louis (III);Rolston;True;;;;
1813393;Missy;Ward;False;;;;
763928;A.;Jaboala;True;;;;
857211;Seamus (III);Kelly;True;;;;
614743;Anastasia;Gordon;False;;;;
1039300;Karla;Lyons;False;;;;
694024;Enrique;Higueras;True;;;;
96074;Robert (IV);Atkinson;True;;;;
525073;Lucy (II);Gallagher;False;;;;
1222939;Lee;Nettleingham;True;;;;
697715;Arnar Rosenkranz;Hilmarsson;True;;;;
709987;Jeff (VII);Hawkins;True;;;;
441123;John;Eisendrath;True;;;;
847201;Sibel;Kekilli;False;1980;Heilbronn, Baden-Wrttemberg, West Germany;;
1680451;Bad Bad;Things;False;;;;
1664982;Heather (VIII);Taylor;False;;;;
142619;Ian (I);Beattie;True;1965;Belfast, Northern Ireland, UK;;
1502360;Rosie;Ruthless;False;;;;
477510;Souad;Faress;False;;;;
1649331;Sally;Stamm;False;;;;
521220;Henrike;Frst;False;;;;
1410279;Danielle;Rayne;False;;;;
667156;Tristan;Heanue;True;;;;
399981;Evelyn j.;Cespedes;False;;;;
425192;Amy (I);Dawson;False;;;;
252844;Andrew (IX);Bryan;True;;;;
1669027;Miljana;Stojanovich;False;;;;
882995;Ilona;Kiss Roz;False;;;;
493278;Angelique;Fernandez;False;;;;
1225632;Nigel;O'Neill;True;;;;
1137055;Alex;Mileman;True;;;;
